pkg_Title_ID	Region	Title_RIF_Missing	pkg_link	License	pkg_Content_ID	last_modified	pkg_File_Size		VERSION
PCSH10091	ASIA	[*No zRIF] Psychedelica of Gray Hawk Theme for PlayStation®Vita          [ID: THEME00000000001]	http://zeus.dl.playstation.net/cdn/HP5036/PCSH10091_00/HP5036-PCSH10091_00-THEME00000000001_bg_1_a9cdd336127ac17e3a944597930d9bf8352445ee.pkg	NOT REQUIRED	HP5036-PCSH10091_00-THEME00000000001	2020/01/01	2952368		01.01
PCSD00096	ASIA	PlayStation® 20th Anniversary          [ID: 20THANNITHEME001]	http://zeus.dl.playstation.net/cdn/HP9008/PCSD00096_00/HP9008-PCSD00096_00-20THANNITHEME001_bg_1_87fea5eab6b8a18653dd74a8e925c20246636ec1.pkg	KO5ifR1dQ+d7BFgCnQHTbWkGst/IIMTD0c/PM8TD1RdolyE+/x3LaejvKxXOLbj2K/JfsdW90Rgf3AAAo4MVfwAA	HP9008-PCSD00096_00-20THANNITHEME001	2020/01/01	5073424		01.00
PCSD00096	ASIA	Crystal          [ID: CDCDESIGNTHEME01]	http://zeus.dl.playstation.net/cdn/HP9008/PCSD00096_00/QTCptEZAmMutcKCZTFqrwFOxYoVRiHvuiyaLJnolorXEyVGKHJdoibSnSjsGGsRNTGMlzHEDKKWkSvLesbEgBfUeHkbvTHULxyXhE.pkg	KO5ifR1dQ+d7BFgCnQHTbWkGst/ZxdnFNdjT3S/Ew9XX1cAQn/9aWSe7L8q9nb/3R43lquk1/0ZjfHADAPAyFasA	HP9008-PCSD00096_00-CDCDESIGNTHEME01	2020/04/22	5369744		01.00
PCSD00096	ASIA	Four Seasons          [ID: CDCDESIGNTHEME02]	http://zeus.dl.playstation.net/cdn/HP9008/PCSD00096_00/JuiGkOzTyomUUQHDnNtbxuvkOrkhvjNmVsTjhVZhELckRdPexBhhxTuoXOEYwhHgVJcmXHksOtNaSuZBYqEOkzWDgykZXmNLOPooy.pkg	KO5ifR1dQ+d7BFgCnQHTbWkGst/ZxdnFNdjT3S/Ew9XX1cAIn/++9d3cHZVlx8b49XJTzjmZ9NEYH9wAAMsDFPIA	HP9008-PCSD00096_00-CDCDESIGNTHEME02	2020/01/01	2808784		01.00
PCSD00096	ASIA	Stitching          [ID: CDCDESIGNTHEME03]	http://zeus.dl.playstation.net/cdn/HP9008/PCSD00096_00/TPQBqeknixNQUoTyLZLLhpyuMaNOCgcRBczGNqRtrDltFaQKQtrFtUfUtQgsuwEKUZWEiJmbXDoAOUdcoLEiYSsKGwOyERrcjJSSX.pkg	KO5ifR1dQ+d7BFgCnQHTbWkGst/ZxdnFNdjT3S/Ew9XX1cAYn/9SjO5Pf8z8/2iGuael6lLty6MxPrgBAOatFGoA	HP9008-PCSD00096_00-CDCDESIGNTHEME03	2020/01/01	7368112		01.00
PCSD00099	ASIA	Toro theme1 (PS Vita)          [ID: TOROTHEME0000001]	http://zeus.dl.playstation.net/cdn/HP9008/PCSD00099_00/HP9008-PCSD00099_00-TOROTHEME0000001_bg_1_d71069ec72e8479cf19eee18cc65a8e96af9a84d.pkg	KO5ifR1dQ+d7BFgCnQHTbWkJsj/EP8g/xMPV1xVqJz7/BTZtnhWi4b+83KIz7vEE9u7RGB/cAACZKxOp	HP9008-PCSD00099_00-TOROTHEME0000001	2021/04/02	3522320		01.00
PCSG00364	JP	『ペルソナ４ ダンシング・オールナイト』オリジナルテーマ２          [ID: THEME00000000004]	http://zeus.dl.playstation.net/cdn/JP0005/PCSG00364_00/JP0005-PCSG00364_00-THEME00000000004_bg_1_2ff322557c6a3093dcb6401681b5494ff33aed8b.pkg	KO5ifR1dQ+d7BYCshdpibGYCsj/Ew9XXFWGnCT7/GS/XVObT+nml+bel383VQnWjMT64AQC1whMz	JP0005-PCSG00364_00-THEME00000000004	2020/01/01	6324016		01.00
PCSG01030	JP	『ペルソナ５ ダンシング・スターナイト』テーマ          [ID: PERSONA5DTHEME03]	http://zeus.dl.playstation.net/cdn/JP0005/PCSG01030_00/JP0005-PCSG01030_00-PERSONA5DTHEME03_bg_1_864c6a5e01e55b9ed63a48f249972d9c38abcd3e.pkg	KO5ifR1dQ+d7BYCshdhiCHQJyP4A16Bgfz9HU5cQD1dfVwNjfP5j33i+YxHrgWgnVtX6SZkb7o/G+OAGAEOHFAwA	JP0005-PCSG01030_00-PERSONA5DTHEME03	2020/01/01	7504592		01.00
PCSG01031	JP	『ペルソナ３ ダンシング・ムーンナイト』テーマ          [ID: PERSONA3DTHEME03]	http://zeus.dl.playstation.net/cdn/JP0005/PCSG01031_00/JP0005-PCSG01031_00-PERSONA3DTHEME03_bg_1_52f4a490b6d607db7c584000fd1c6417332f24e6.pkg	KO5ifR1dQ+d7BYCshdhiaGBsCLI/wDUo2N/P0dglxMPV19XAGJ//Hilf6Zl+wOs50+uH9VrnitaPxvjgBgCsTRYY	JP0005-PCSG01031_00-PERSONA3DTHEME03	2020/01/01	7075504		01.00
PCSG01179	JP	[*No zRIF] キャサリン・フルボディ オリジナルテーマ          [ID: THEME00000000001]	http://zeus.dl.playstation.net/cdn/JP0005/PCSG01179_00/JP0005-PCSG01179_00-THEME00000000001_bg_1_c9098916e81f58cd805dc78ade43ff60a676af10.pkg	NOT REQUIRED	JP0005-PCSG01179_00-THEME00000000001	2020/01/01	5522272		01.00
PCSG01179	JP	キャサリン・フルボディ PlayStation™Store限定スペシャルテーマ          [ID: THEME00000000006]	http://zeus.dl.playstation.net/cdn/JP0005/PCSG01179_00/JP0005-PCSG01179_00-THEME00000000006_bg_1_80fe55ea4bf7edfe1cb383861fff46e5d7eb5e23.pkg	KO5ifR1dQ+d7BYCshdhiaGhuCbI/xMPV1xVhpxk+/2nJb7DTmd6i9W2LZvH035MyRmN8cAMAGSYTcAAA	JP0005-PCSG01179_00-THEME00000000006	2020/01/01	2146368		01.00
PCSG01179	JP	キャサリン・フルボディ グラマラスエディション 特典テーマ          [ID: THEME00000000008]	http://zeus.dl.playstation.net/cdn/JP0005/PCSG01179_00/JP0005-PCSG01179_00-THEME00000000008_bg_1_5ef2c7fcb51249e7b97acd2b639dd68c88d398ae.pkg	KO5ifR1dQ+d7BYCshdhiaGhuCbI/xMPV1xVhpwU+/x0waStk+3HTroszxeax2Vv30Rgf3AAAL4cTeAAA	JP0005-PCSG01179_00-THEME00000000008	2020/01/01	2757904		01.00
PCSG00958	JP	レイジングループ テーマ ～夕暮れ～          [ID: REIJINGLUPVT0001]	http://zeus.dl.playstation.net/cdn/JP0013/PCSG00958_00/JP0013-PCSG00958_00-REIJINGLUPVT0001_bg_1_7c9008b3621db7fda58912e12a68802cc03ffd39.pkg	KO5ifR1dQ+d7BQANNYbaYmlqAbI/yNXTy9PP3Sc0IAzkCEN8/ltfrvbX8FzCTtN/wtdusdxXGY3xwQ0AM3QVMgAA	JP0013-PCSG00958_00-REIJINGLUPVT0001	2020/01/01	7914048		01.01
PCSG00405	JP	『レンドフルール』 オリジナルテーマ          [ID: LDFTHEME00000001]	http://zeus.dl.playstation.net/cdn/JP0031/PCSG00405_00/JP0031-PCSG00405_00-LDFTHEME00000001_bg_1_3e06526ebf7d5f544e390ad35fb05538bf7bf78e.pkg	KO5ifR1dQ+d7BQDtN4TaYmJgCrLfx8UtxMPV1xVmJz7/3br0X8BQxv3Y/bqDzTMWNxuNxvjgBgB7KRTT	JP0031-PCSG00405_00-LDFTHEME00000001	2020/01/01	3282672		01.00
PCSG00486	JP	神次次元ゲイム ネプテューヌRe;Birth3 カスタムテーマ          [ID: PSVITATHEME00001]	http://zeus.dl.playstation.net/cdn/JP0031/PCSG00486_00/YGXdFdLlbqXJKcgQsFukuKJMfdFkHxHnKbWWfNTFrXOlaOjmNWMGjEVJwSyjFmBrdPcQmjifiUjrceWFmqbrMnjSjqaOJhZalLXAX.pkg	KO5ifR1dQ+d7BQDtN4TaYmJhBrI/IDjMM8QxxMPV1xVsJz7/ne3MkJ5SlXMjV8bjwBSjGu/RGB/cAAAY3BPw	JP0031-PCSG00486_00-PSVITATHEME00001	2020/01/01	5217360		01.00
PCSG00486	JP	[*No zRIF] 神次次元ゲイム ネプテューヌRe;Birth3 守護女神カスタムテーマ          [ID: PSVITATHEME00002]	http://zeus.dl.playstation.net/cdn/JP0031/PCSG00486_00/YSBNRBalCOjNlijEDvdTgpCpfKaRqMNyAvPWHvEUZQOGQQqeDmCQgnHXGSsPoTOKkXEHbyXjRdgJCXDmpjvZqBOkTsEJymxnInZAk.pkg	NOT REQUIRED	JP0031-PCSG00486_00-PSVITATHEME00002	2020/01/01	7403872		01.00
PCSG00515	JP	魔壊神トリリオン 予約キャンペーンカスタムテーマ          [ID: TRILLIONDLC00011]	http://zeus.dl.playstation.net/cdn/JP0031/PCSG00515_00/JP0031-PCSG00515_00-TRILLIONDLC00011_bg_1_fcd183c4673368629c7a8820685a34b51cb1ffc0.pkg	KO5ifR1dQ+d7BQDtN4TaYmpoCrI/JMjTx8fT38/FB2SyoSE+/015ahBmbBrkf2Mtk6ht2KNnozE+uAEAefATlgAA	JP0031-PCSG00515_00-TRILLIONDLC00011	2020/01/01	3782512		01.00
PCSG00629	JP	『薄桜鬼 真改 風ノ章』ちびキャラテーマ          [ID: KAZETHEMEFREE001]	http://zeus.dl.playstation.net/cdn/JP0031/PCSG00629_00/JP0031-PCSG00629_00-KAZETHEMEFREE001_bg_1_f6fe11f408e1dd03b8b7ed206fa7dfd3d799d24d.pkg	KO5ifR1dQ+d7BQDtN4TaYmZkCbLf2zHKNcTD1dfVLcgVaJchPv/lGKmxvxe7de1X/5kNy4R33x+N8cENAMYeFZQA	JP0031-PCSG00629_00-KAZETHEMEFREE001	2020/01/01	1862800		01.00
PCSG00630	JP	『新次元ゲイム ネプテューヌVⅡ』カスタムテーマ（PS Vita）          [ID: THEMEV0000000001]	http://zeus.dl.playstation.net/cdn/JP0031/PCSG00630_00/JP0031-PCSG00630_00-THEMEV0000000001_bg_1_96d2a469d1adf227bc4500cfd6a15e2b23563091.pkg	KO5ifR1dQ+d7BQDtN4TaYmYMtj/Ew9XXNQxhJz7/9Z3eJOEsLH82tMY2tPDMgtjRGB/cAACEIxMP	JP0031-PCSG00630_00-THEMEV0000000001	2020/01/01	6837040		01.01
PCSG00630	JP	『新次元ゲイム ネプテューヌVⅡ』プラネテューヌテーマ（PS Vita）          [ID: THEMEV0000000002]	http://zeus.dl.playstation.net/cdn/JP0031/PCSG00630_00/JP0031-PCSG00630_00-THEMEV0000000002_bg_1_5f4b9f9584f55cc493a3d9354de927ed978c455f.pkg	KO5ifR1dQ+d7BQDtN4TaYmYMtj/Ew9XXNQxupxE+/3mabHv+kHOLP+O+n9Jh3YGLR2N8cAMApfwTvQAA	JP0031-PCSG00630_00-THEMEV0000000002	2020/01/01	6092192		01.01
PCSG00630	JP	『新次元ゲイム ネプテューヌVⅡ』ラステイションテーマ（PS Vita）          [ID: THEMEV0000000003]	http://zeus.dl.playstation.net/cdn/JP0031/PCSG00630_00/JP0031-PCSG00630_00-THEMEV0000000003_bg_1_808c31557587d77c2eb8e684143137ebc06818a5.pkg	KO5ifR1dQ+d7BQDtN4TaYmYMtj/Ew9XXNQxupzE+/20/d3m7z7FdbWFrd3Q9ZjpzbDTGBzcAALGnFiwA	JP0031-PCSG00630_00-THEMEV0000000003	2020/01/01	5323184		01.01
PCSG00630	JP	『新次元ゲイム ネプテューヌVⅡ』ルウィーテーマ（PS Vita）          [ID: THEMEV0000000004]	http://zeus.dl.playstation.net/cdn/JP0031/PCSG00630_00/JP0031-PCSG00630_00-THEMEV0000000004_bg_1_4fa96c70e54f0f04ab891e5149fe75a65f238a4d.pkg	KO5ifR1dQ+d7BQDtN4TaYmYMtj/Ew9XXNQxupwk+//0/48axWGBJ+vSekLYrM+ICR2N8cAMAFYkT/wAA	JP0031-PCSG00630_00-THEMEV0000000004	2020/01/01	5063488		01.01
PCSG00630	JP	『新次元ゲイム ネプテューヌVⅡ』リーンボックステーマ（PS Vita）          [ID: THEMEV0000000005]	http://zeus.dl.playstation.net/cdn/JP0031/PCSG00630_00/JP0031-PCSG00630_00-THEMEV0000000005_bg_1_e0112a2129e012813ef58e9c301c9278fbb3e45a.pkg	KO5ifR1dQ+d7BQDtN4TaYmYMtj/Ew9XXNQxupyk+/yWFPfS5vOGW1pG7+v8MdfO/jsb44AYA0uIVDQAA	JP0031-PCSG00630_00-THEMEV0000000005	2020/01/01	5024208		01.01
PCSG00853	JP	「ピリオドキューブ ～鳥籠のアマデウス～」オリジナルテーマ          [ID: PERIODCUBEDLC001]	http://zeus.dl.playstation.net/cdn/JP0031/PCSG00853_00/JP0031-PCSG00853_00-PERIODCUBEDLC001_bg_1_e1603b162b611a887188c2cf4ccf4ac46d5de9a8.pkg	KO5ifR1dQ+d7BQDtN4TaYmFqDLI/wDXI09/FOdTJ1cUHaLYhPv/56vgsrRdjmjorPiYgXmD6/dEYH9wAADKiEtAA	JP0031-PCSG00853_00-PERIODCUBEDLC001	2020/01/01	7115776		01.00
PCSG00964	JP	[*No zRIF] UNDER NIGHT IN-BIRTH Exe:Late[st] Theme          [ID: UNIEXESTTHEME000]	http://zeus.dl.playstation.net/cdn/JP0036/PCSG00964_00/JP0036-PCSG00964_00-UNIEXESTTHEME000_bg_1_a87354bd78c7bdf18cfa06ae98633cb72a59b0e7.pkg	NOT REQUIRED	JP0036-PCSG00964_00-UNIEXESTTHEME000	2020/01/01	4494960		01.01
PCSG01076	JP	俺達の終っているテーマ          [ID: JUDGEMENTSEVEN03]	http://zeus.dl.playstation.net/cdn/JP0039/PCSG01076_00/JP0039-PCSG01076_00-JUDGEMENTSEVEN03_bg_1_af8a413b37d9179814591a8506bb2fab764dc69a.pkg	KO5ifR1dQ+d7BQDtt4TYYmhgbgay3yvUxd3V19UvJNg1zNXPwBif/057/Yo9Yqn1O1UvcpvXit0qozE+uAEA2xUU+AAA	JP0039-PCSG01076_00-JUDGEMENTSEVEN03	2020/01/01	6660048		01.00
PCSG00664	JP	[*No zRIF] なないろリンカネーション オリジナルテーマ          [ID: NANAIROTHEME0001]	http://zeus.dl.playstation.net/cdn/JP0072/PCSG00664_00/JP0072-PCSG00664_00-NANAIROTHEME0001_bg_1_5aab4718d0d587abf6c1455e3d4139db995bb261.pkg	NOT REQUIRED	JP0072-PCSG00664_00-NANAIROTHEME0001	2020/01/01	5413904		01.00
PCSG00959	JP	[*No zRIF] DESIRE オリジナルテーマ          [ID: DESIRERETHEME001]	http://zeus.dl.playstation.net/cdn/JP0072/PCSG00959_00/JP0072-PCSG00959_00-DESIRERETHEME001_bg_1_ef24ca7acd2045f9da3d84c44d22705c2be90c50.pkg	NOT REQUIRED	JP0072-PCSG00959_00-DESIRERETHEME001	2020/01/01	5226544		01.00
PCSG01100	JP	[*No zRIF] 慟哭そして...オリジナルテーマ          [ID: DOUKOKUTHEME0001]	http://zeus.dl.playstation.net/cdn/JP0072/PCSG01100_00/JP0072-PCSG01100_00-DOUKOKUTHEME0001_bg_1_a7ee500208f3f2ec700d32c8e876a39798cf8e05.pkg	NOT REQUIRED	JP0072-PCSG01100_00-DOUKOKUTHEME0001	2020/01/01	5966816		01.00
PCSG01249	JP	[*No zRIF] EVE rebirth terror オリジナルテーマ          [ID: EVEREBIRTHEME001]	http://zeus.dl.playstation.net/cdn/JP0072/PCSG01249_00/JP0072-PCSG01249_00-EVEREBIRTHEME001_bg_1_36fba074caf94dfbedcb9355f71455f8392c009c.pkg	NOT REQUIRED	JP0072-PCSG01249_00-EVEREBIRTHEME001	2020/01/01	4609632		01.00
PCSG01121	JP	[*No zRIF] 聖剣伝説2 Secret of Manaスペシャルテーマ          [ID: PSVITATHEME00001]	http://zeus.dl.playstation.net/cdn/JP0082/PCSG01121_00/JP0082-PCSG01121_00-PSVITATHEME00001_bg_1_84d633ac5d2d3caba0e1623ff2ee7c725b66cf59.pkg	NOT REQUIRED	JP0082-PCSG01121_00-PSVITATHEME00001	2020/01/01	2041408		01.00
PCSG01121	JP	聖剣伝説2 Secret of Manaオリジナルテーマ①          [ID: WALLPAPER01ZZZZZ]	http://zeus.dl.playstation.net/cdn/JP0082/PCSG01121_00/JP0082-PCSG01121_00-WALLPAPER01ZZZZZ_bg_1_7bfd144b96994236a5f8352db42b1e35506d6dc8.pkg	KO5ifR1dQ+d7BQBdAbXF0NDIEGR/uKOPT4BjgGuQgWEUCODznx5X6zz+gudNV1WPHknoLasZjfHBDQCdQRTV	JP0082-PCSG01121_00-WALLPAPER01ZZZZZ	2020/01/01	706560		01.00
PCSG01121	JP	聖剣伝説2 Secret of Manaオリジナルテーマ②          [ID: WALLPAPER02ZZZZZ]	http://zeus.dl.playstation.net/cdn/JP0082/PCSG01121_00/JP0082-PCSG01121_00-WALLPAPER02ZZZZZ_bg_1_a9bdac1201d15695dec9560aef8c7b76150f2dd1.pkg	KO5ifR1dQ+d7BQBdAbXF0NDIEGR/uKOPT4BjgGuQgVEUCODzH+NdAe4rNYlfbK4/Xqhmo5c5GuODGwAA33cUXwAA	JP0082-PCSG01121_00-WALLPAPER02ZZZZZ	2020/01/01	741216		01.00
PCSG01005	JP	[*No zRIF] Shiin Theme: Character ver.          [ID: HRVCUSTOMTHEMECH]	http://zeus.dl.playstation.net/cdn/JP0091/PCSG01005_00/JP0091-PCSG01005_00-HRVCUSTOMTHEMECH_bg_1_a5b7b1d4af861b5c0580be426f7660a8d9ec1f3e.pkg	NOT REQUIRED	JP0091-PCSG01005_00-HRVCUSTOMTHEMECH	2020/01/01	7820304		01.00
PCSG01005	JP	Shiin Theme: Monster ver.          [ID: HRVCUSTOMTHEMEMO]	http://zeus.dl.playstation.net/cdn/JP0091/PCSG01005_00/JP0091-PCSG01005_00-HRVCUSTOMTHEMEMO_bg_1_a59c0f2affb43899afe4291775cf71cec9b4cde1.pkg	KO5ifR1dQ+d7BQDdZwixxRDoAJD9HkFhzqHBIf6+IR6uvq6+/vj8d1W7yDjx/Zxgv5IDsaUWfLNHY3xwAwDdnRRZ	JP0091-PCSG01005_00-HRVCUSTOMTHEMEMO	2020/01/01	7494512		01.00
PCSG01204	JP	[*No zRIF] 『NG』早期購入特典テーマ‗キャラクターVer          [ID: NGCUSTOMTHEME2CH]	http://zeus.dl.playstation.net/cdn/JP0091/PCSG01204_00/JP0091-PCSG01204_00-NGCUSTOMTHEME2CH_bg_1_d54c6d68e2f326270a141d74bfda5d25e839b0c2.pkg	NOT REQUIRED	JP0091-PCSG01204_00-NGCUSTOMTHEME2CH	2020/01/01	7594096		01.01
PCSG01204	JP	[*No zRIF] 『NG』早期購入特典テーマ‗怪異Ver          [ID: NGCUSTOMTHEME2MO]	http://zeus.dl.playstation.net/cdn/JP0091/PCSG01204_00/JP0091-PCSG01204_00-NGCUSTOMTHEME2MO_bg_1_045b4f64d15fa14589ca5aed00ad8358cc743d02.pkg	NOT REQUIRED	JP0091-PCSG01204_00-NGCUSTOMTHEME2MO	2020/01/01	6930928		01.01
PCSG00167	JP	DOA Hot Summer Tina Theme          [ID: TINATHEME0000000]	http://zeus.dl.playstation.net/cdn/JP0106/PCSG00167_00/JP0106-PCSG00167_00-TINATHEME0000000_bg_1_6ac340d1c46875e2876f7e62258d23b56e7d9beb.pkg	KO5ifR1dQ+d7BRgYGphBbTE0MwfZH+Lp5xji4errCrUUn/84tnbZ2m6KflYq8D1+ma7astEYH9wAAFoIE4gA	JP0106-PCSG00167_00-TINATHEME0000000	2020/01/01	3355600		01.00
PCSG00557	JP	YORUNONAIKUNI Privilege Theme          [ID: DARKTHEGIFT00000]	http://zeus.dl.playstation.net/cdn/JP0106/PCSG00557_00/JP0106-PCSG00557_00-DARKTHEGIFT00000_bg_1_59e5a639d7b2cff299e16a256e3e62caabb0bc03.pkg	KO5ifR1dQ+d7BRgYGphBbTE1NQfZ7+IY5B3i4eru6QZ2gwE+/8n25e3zP5VsfThp85NFPPyPRmN8cAMA6GoUdAAA	JP0106-PCSG00557_00-DARKTHEGIFT00000	2020/01/01	1571616		01.00
PCSG00557	JP	[*No zRIF] YORU NO NAI KUNI PlayStation(R)Plus Limited Theme          [ID: DARKTHEPSPLUS000]	http://zeus.dl.playstation.net/cdn/JP0106/PCSG00557_00/JP0106-PCSG00557_00-DARKTHEPSPLUS000_bg_1_a19027eebffd6ed4e0eae2488d4a2d3411982b37.pkg	NOT REQUIRED	JP0106-PCSG00557_00-DARKTHEPSPLUS000	2020/01/01	838400		01.00
PCSG00694	JP	ATELIER SOPHIE PlayStation(R)Plus Limited Theme          [ID: SOPHIETHEPSPLUS0]	http://zeus.dl.playstation.net/cdn/JP0106/PCSG00694_00/JP0106-PCSG00694_00-SOPHIETHEPSPLUS0_bg_1_1628d45382e2184848da504d82ee6bf942c81a40.pkg	KO5ifR1dQ+d7BRgYGphBbTGzNAHZH+wf4OHpGuLhGhAc4BMabIDPf6fXnfJw50np5JZaknMlad/P0Rgf3AAAGe8VHQAA	JP0106-PCSG00694_00-SOPHIETHEPSPLUS0	2020/01/01	936048		01.00
PCSG00771	JP	『初音ミク -Project DIVA- X』×『DEAD OR ALIVE Xtreme 3』コラボグラビアテーマ          [ID: 00DLC00230000000]	http://zeus.dl.playstation.net/cdn/JP0106/PCSG00771_00/JP0106-PCSG00771_00-00DLC00230000000_bg_1_348d63eb4619b2eb8d89790261087d164b223631.pkg	KO5ifR1dQ+d7BRgYGphBbTE3NwTZb2Dg4gM008gYaik+/2mlts0NlHO6ta36SdeW6swLozE+uAEA7jcT+AAA	JP0106-PCSG00771_00-00DLC00230000000	2020/01/01	551232		01.00
PCSG00840	JP	「信長の野望の日」記念テーマ（2017）          [ID: THEME00000000000]	http://zeus.dl.playstation.net/cdn/JP0106/PCSG00840_00/JP0106-PCSG00840_00-THEME00000000000_bg_1_d01944e126ff768d869c01b2aac2c3945094d381.pkg	KO5ifR1dQ+d7BRgYGphBbbEwAdsf4uHq64qw0wCf/7baL1owbz7D2wOTDjhF3HywbTTGBzcAAF5nFWcA	JP0106-PCSG00840_00-THEME00000000000	2020/01/01	4822912		01.00
PCSG00929	JP	Atelier Firis CutyGirlFestival SpecialTheme          [ID: FIRISTHEFES00000]	http://zeus.dl.playstation.net/cdn/JP0106/PCSG00929_00/JP0106-PCSG00929_00-FIRISTHEFES00000_bg_1_24c10af8ce0d7365bc46a9853da06192a3dd4f40.pkg	KO5ifR1dQ+d7BRgYGphBbbE0sgTZ7+YZ5Bkc4uHq5hoMthSf/7YXC8xIlWqSPb/sj9LkRn7P0Rgf3AAAbt8TjAAA	JP0106-PCSG00929_00-FIRISTHEFES00000	2020/01/01	1274592		01.00
PCSG00929	JP	Atelier Firis PlayStation®Plus Limited Theme          [ID: FIRISTHEMEPLUS00]	http://zeus.dl.playstation.net/cdn/JP0106/PCSG00929_00/JP0106-PCSG00929_00-FIRISTHEMEPLUS00_bg_1_ce813e6b714ed375fcd41b1546c871366d2c896f.pkg	KO5ifR1dQ+d7BRgYGphBbbE0sgTZ7+YZ5Bkc4uHq6xrgExoMNAMPKJb9pJg40+N/xNfDDisWBXSOxvjgBgB7vxVc	JP0106-PCSG00929_00-FIRISTHEMEPLUS00	2020/01/01	974784		01.00
PCSG00929	JP	Atelier Firis PremiumBox Limited Theme          [ID: FIRISTHEPBOX0000]	http://zeus.dl.playstation.net/cdn/JP0106/PCSG00929_00/JP0106-PCSG00929_00-FIRISTHEPBOX0000_bg_1_57e85214ac0e41d4319ce9983a3dca752c00f342.pkg	KO5ifR1dQ+d7BRgYGphBbbE0sgTZ7+YZ5Bkc4uEa4OQfAbIUn//EXW4uleMJcdaPVX+57/03o9EYH9wAAOCjE9MA	JP0106-PCSG00929_00-FIRISTHEPBOX0000	2020/01/01	4657456		01.00
PCSG00986	JP	[*No zRIF] Night of Azure 2 Festival benefits theme          [ID: NIGHTSOFAZURE029]	http://zeus.dl.playstation.net/cdn/JP0106/PCSG00986_00/JP0106-PCSG00986_00-NIGHTSOFAZURE029_bg_1_9c7d989f7df55d4605569c40772bafd0c09cd3b5.pkg	NOT REQUIRED	JP0106-PCSG00986_00-NIGHTSOFAZURE029	2020/01/01	2298544		01.00
PCSG00986	JP	[*No zRIF] GUST Festival benefits theme          [ID: NIGHTSOFAZURE039]	http://zeus.dl.playstation.net/cdn/JP0106/PCSG00986_00/JP0106-PCSG00986_00-NIGHTSOFAZURE039_bg_1_606cdd6c1decdb4c7fdc393719cb9019ea0e47dd.pkg	NOT REQUIRED	JP0106-PCSG00986_00-NIGHTSOFAZURE039	2020/01/01	2032000		01.00
PCSG00987	JP	『BLUE REFLECTION』Special Theme          [ID: BLUEREFTHEME0001]	http://zeus.dl.playstation.net/cdn/JP0106/PCSG00987_00/JP0106-PCSG00987_00-BLUEREFTHEME0001_bg_1_8a3d017539ee8824ef9fc566a788221a74a758ab.pkg	KO5ifR1dQ+d7BRgYGphBbbG0MAfZ7+QT6hrk6hbi4eoLssoQn/8iJt82Odxz+GnJrueSZ9bIzxiN8cENAHwPFfwA	JP0106-PCSG00987_00-BLUEREFTHEME0001	2020/01/01	5069408		01.00
PCSG00987	JP	[*No zRIF] BLUE REFRECTION CutyGirlFestival SpecialTheme          [ID: BRFES0000THEME01]	http://zeus.dl.playstation.net/cdn/JP0106/PCSG00987_00/JP0106-PCSG00987_00-BRFES0000THEME01_bg_1_cebf1ee9ed7e18c07c075d5f5263de0de6b9f6b0.pkg	NOT REQUIRED	JP0106-PCSG00987_00-BRFES0000THEME01	2020/01/01	1090816		01.00
PCSG00987	JP	BLUE REFLECTION PlayStation®Plus Limited Theme          [ID: BRPSPLUS0THEME01]	http://zeus.dl.playstation.net/cdn/JP0106/PCSG00987_00/JP0106-PCSG00987_00-BRPSPLUS0THEME01_bg_1_2fa2bd60646247bcdc97d6c83c535d7ad577a08e.pkg	KO5ifR1dQ+d7BRgYGphBbbG0MAfZ7xQUEBzgExpsEOLh6utqYIjPf/wmZb6Bd1e9PamwsZDBtDZ6NMYHNwAA92QT1wAA	JP0106-PCSG00987_00-BRPSPLUS0THEME01	2020/01/01	821456		01.00
PCSG01211	JP	La Corda d'Oro 15th Anniversary Part.1          [ID: CORDA15THTHEME01]	http://zeus.dl.playstation.net/cdn/JP0106/PCSG01211_00/JP0106-PCSG01211_00-CORDA15THTHEME01_bg_1_10d76331de30d5e5f87608faec95c23c3d9d6c62.pkg	KO5ifR1dQ+d7BRgYGphBbDE0MjQE2e/sH+TiaGga4hHi4erramCIz3/9Ddo1LFIM7exXnsYxXlG7OhrjgxsAAFkgEuoA	JP0106-PCSG01211_00-CORDA15THTHEME01	2020/01/01	2864608		01.01
PCSG01211	JP	La Corda d'Oro 15th Anniversary Part.2          [ID: CORDA15THTHEME02]	http://zeus.dl.playstation.net/cdn/JP0106/PCSG01211_00/JP0106-PCSG01211_00-CORDA15THTHEME02_bg_1_cc71c2c7bb11177de60173c952018b33ac870654.pkg	KO5ifR1dQ+d7BRgYGphBbDE0MjQE2e/sH+TiaGga4hHi4erramCEz3/yny5yfTfap3/7+dYZ9ZufaIzG+OAGAGI7FfEA	JP0106-PCSG01211_00-CORDA15THTHEME02	2020/01/01	3842192		01.01
PCSG01211	JP	La Corda d'Oro 15th Anniversary Part.3          [ID: CORDA15THTHEME03]	http://zeus.dl.playstation.net/cdn/JP0106/PCSG01211_00/JP0106-PCSG01211_00-CORDA15THTHEME03_bg_1_9de2995d2ac57adec741a36c6640f0107cdaf957.pkg	KO5ifR1dQ+d7BRgYGphBbDE0MjQE2e/sH+TiaGga4hHi4erramCMz3/XL2yoTk1OrTfWMP3N985m22iMD24AAC+VFJoA	JP0106-PCSG01211_00-CORDA15THTHEME03	2020/01/01	2735264		01.00
